ttl,total_len,protocol,t_delta,label
-0.9789868255280791,0.11550987840943669,1,0.5586056742430476,MALICIOUS
0.4564828487755817,0.4136507959294284,0,0.48761262540973566,MALICIOUS
-1.0482054929374405,0.725635999183978,0,-0.1127994102142247,BENIGN
1.1090950702037219,-0.6229162064969822,1,-2.0927573652258737,MALICIOUS
0.6023392680811601,-1.6203507742086902,0,0.7332573578615471,MALICIOUS
-0.10366917837571009,-0.8965516630829791,1,0.5978207493471929,MALICIOUS
0.518236311597932,-0.5876681249608938,1,-0.1160256984685426,BENIGN
-0.893767568546629,-0.4713811821342924,0,-0.1088828463334015,BENIGN
0.518236311597932,-0.5858223004715828,1,-0.1154854827608429,BENIGN
-0.20383401831970832,0.23614613956668537,1,-1.461666097171566,MALICIOUS
-0.893767568546629,0.2060364054428938,0,-0.1115314039003183,BENIGN
-0.7357193282047425,-0.9767568018396083,1,1.700995228589428,MALICIOUS
-0.16931047694309942,1.095295634587627,1,-0.6671419717863484,MALICIOUS
0.518236311597932,-0.5858223004715828,1,-0.11513284195165,BENIGN
-0.9048052204331511,1.4841876986991913,1,-0.7527325809129909,MALICIOUS
0.518236311597932,-0.5793619147589938,0,0.3505406010814729,BENIGN
-0.7012628684085579,-0.4194411570863272,1,0.0762765565356931,MALICIOUS
0.518236311597932,-0.5932055984288274,0,-0.0859912057196247,BENIGN
-1.3951592436692166,0.05032194643525493,0,0.09557290979694275,MALICIOUS
-0.46340421425527284,0.3509914699474201,1,0.7521357980236412,MALICIOUS
1.0965771729180576,-0.25456676867299427,0,0.9083224850987839,MALICIOUS
0.32408555505460585,1.1330098539331808,0,-0.14940023132551075,MALICIOUS
0.518236311597932,-0.5793619147589938,0,-0.1167159740950479,BENIGN
3.033368223105432,0.725635999183978,0,-0.1145326022764281,BENIGN
1.6852483539700662,-0.2472921004097247,0,1.1284805090312386,MALICIOUS
-0.06701037494500728,0.4793231276185209,1,-0.998025492556308,MALICIOUS
-0.8551733663781387,-1.0579198079645127,0,-0.6949619119304576,MALICIOUS
-0.893767568546629,-0.5885910372055495,1,-0.10501130042822,BENIGN
0.6735153521392223,-0.08018387571144076,1,-0.6413432543176112,MALICIOUS
2.900992859341879,-0.2978736801390458,0,-0.1127769012264039,BENIGN
-1.158518296073734,2.073087876381106,0,-0.1166409441356451,BENIGN
-1.1364557354464755,2.073087876381106,0,-0.1155229977405443,BENIGN
-2.210036061647153,0.222047967225181,0,-1.9969777084605258,MALICIOUS
-1.6933010832473123,-0.5305971420483993,0,-1.0157089107549757,MALICIOUS
0.518236311597932,-0.5839764759822716,1,-0.1159656745010204,BENIGN
-1.0482054929374405,0.725635999183978,0,-0.1160557104523037,BENIGN
0.518236311597932,-0.5913597739395162,1,-0.1156880636512303,BENIGN
0.518236311597932,-0.5922826861841718,1,-0.115898147537558,BENIGN
0.518236311597932,-0.6005888963860718,1,-0.1154929857567832,BENIGN
-0.893767568546629,-0.5867452127162384,1,-0.1169485669691964,BENIGN
0.41906305368411645,-1.4903490477424919,1,-0.6976432991295891,MALICIOUS
2.2320923865182283,2.3703450132897377,0,-0.6327421669943254,MALICIOUS
0.8440269993783284,0.8856829779330386,0,-0.43399582539183484,MALICIOUS
0.518236311597932,-0.5793619147589938,0,-0.1157480876187525,BENIGN
0.22939803146950147,-0.6604982052574399,1,0.3352899176136313,MALICIOUS
